index,loc_name,storeid,address_raw,city,work_time,RunDate,loc_type,brand,shop_info
904,贵州大学学府里店,(No.6570),花溪区溪花石路194号吉林花园一层B-13号,贵阳,10:00-22:00,08/01/21 07:10,自运营,luckin coffee,
905,贵师大庭轩店,(No.A1072),花溪区大学城庭轩美食广场M-2-87,贵阳,11:00-20:00,08/01/21 07:10,代运营,luckin coffee,
906,贵澳时代广场店,(No.A0351),贵安新区大学城贵澳时代广场1层02L1001号,贵阳,今日休息中,08/01/21 07:10,代运营,luckin coffee,
907,海门商业步行街店,(No.A0225),经济技术开发区商业步行街一期4号401幢,海门(南通),08:30-21:30,08/01/21 07:10,代运营,luckin coffee,
908,海门龙信广场大众书局店,(No.A0279),海门市海门街道长江南路99号,海门(南通),09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
909,海门金花影城店,(No.6311),海门市解放中路778号,海门(南通),08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
910,南通叠石桥步行街店,(No.A0975),海门区三星镇天发路180号4幢4134室,海门(南通),07:30-19:30,08/01/21 07:10,代运营,luckin coffee,
911,滁州万尚城时尚购物广场店,(No.A0456),琅琊区南谯北路709号万尚城时尚购物广场店一层1号,滁州,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
912,滁州万达广场店,(No.A1592),南谯区龙蟠街道万达广场4F-4008铺位,滁州,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
913,滁州学院会峰校区店,(No.A1878),琅琊区凤凰街道丰乐大道汇丰雅苑1487号,滁州,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
914,滁州金鹏广场店,(No.A0890),南谯区龙蟠大道9号金鹏玖玖广场2楼B-001,滁州,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
915,天长天发广场店,(No.A1977),天长市千秋街道天发广场购物中心南入口,滁州,10:00-20:00,08/01/21 07:10,代运营,luckin coffee,
916,天长吾悦广场店,(No.A2066),敬请期待!,滁州,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
917,蚌埠大学城店,(No.A0715),龙子湖区西班牙风情商业街北段3号803-02,滁州,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
918,蚌埠凤凰国际店,(No.A0181),蚌埠市蚌山区东海大道与虎山西路交汇处凤凰国际AB座写字楼大堂,滁州,08:00-21:00,08/01/21 07:10,代运营,luckin coffee,
919,蚌山万达金街店,(No.A1406),蚌山区万达金街东段118号商铺,滁州,09:00-22:00,08/01/21 07:10,代运营,luckin coffee,
920,南京信息工程大学店,(No.4581),浦口区宁六路217号南京信息工程大学西苑第一食堂一层,滁州,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
921,南京信息工程大学东苑店,(No.6125),浦口区宁六路219号南京信息工程大学东苑食堂三层,滁州,09:00-19:00,08/01/21 07:10,自运营,luckin coffee,
922,南京大学金陵学院店,(No.2335),浦口区学府路8号南京大学金陵学院第一学生餐厅三层教工食堂,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
923,美利广场店,(No.1692),六合区葛关路818-2号美利广场一层124室,滁州,09:00-21:30,08/01/21 07:10,自运营,luckin coffee,
924,南京科技职业学院店,(No.4346),葛关路625号南京科技职业学院第一食堂二层,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
925,南京钢铁集团店,(No.6025),六合区大厂卸甲甸幸福路8号新办公大楼一层大堂,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
926,江苏警官学院店,(No.4806),浦口区佛寺三宫48号江苏警官学院训练中心一层,滁州,09:00-19:00,08/01/21 07:10,自运营,luckin coffee,
927,南京软件大厦店,(No.1860),江北新区星火路9号软件大厦B座一层104室,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
928,北斗大厦店,(No.4341),浦口区惠达路6号北斗大厦写字楼大堂一层,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
929,智芯科技大厦店,(No.2231),浦口区江北新区星火路15号智芯科技大厦一层,滁州,今日休息中,08/01/21 07:10,自运营,luckin coffee,
930,东营万达广场店,(No.A1560),东营区北一路730号万达广场3F-3057A铺位,东营,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
931,东营宝贝新天地店,(No.A2032),敬请期待!,东营,今日休息中,08/01/21 07:10,代运营,luckin coffee,
932,江西理工大学店,(No.A0411),理工大学西郊路31-1,赣州,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
933,赣州万盛购物中心店,(No.A0061),章贡区兴国路9号和富城百货一楼L1-001D号铺,赣州,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
934,达芬奇大堂店,(No.A0389),章贡区达芬奇国际中心10号楼一层大堂,赣州,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
935,阳明国际中心店,(No.A2025),敬请期待!,赣州,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
936,福清景观豪庭南区店,(No.A0359),福清市景观豪庭南区77号,福清(福州),09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
937,自贡灯上城店,(No.A0603),自流井区五星街53号,自贡,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
938,四川自贡汇兴路店,(No.A0517),自贡市自流井区汇兴路636号,自贡,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
939,自贡万达广场店,(No.A1480),大安区凤凰街道万达广场二层2078商铺,自贡,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
940,华商国际城店,(No.A0423),自流井区红旗乡华商·国际城一期7幢1-021B号,自贡,09:30-22:00,08/01/21 07:10,代运营,luckin coffee,
941,自贡华商蓝岸天街店,(No.A1586),自流井区华商南路68号蓝岸天街14-2-05号,自贡,09:30-22:00,08/01/21 07:10,代运营,luckin coffee,
942,富顺远达时代广场店,(No.A1840),富顺县富州大道中段远达·时代商业广场9栋1层71号,自贡,09:00-22:30,08/01/21 07:10,代运营,luckin coffee,
943,自贡南悦里店,(No.A2046),敬请期待!,自贡,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
944,富顺宏帆广场店,(No.A1824),敬请期待!,自贡,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
945,威远中心街店,(No.A1601),威远县严陵镇中心街127号,自贡,09:00-21:30,08/01/21 07:10,代运营,luckin coffee,
946,隆昌文兴街店,(No.A1577),隆昌市文兴街二段18号铺面,自贡,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
947,内江卓尔购物广场店,(No.A1874),市中区城南街道交通路11-41号卓尔购物中心二层扶梯口,自贡,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
948,内江万达广场店,(No.A0468),栖霞路401号商铺39号,自贡,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
949,内江华联购物中心店,(No.A1851),东兴区汉安大道西段89号内江华联购物中心一层F1-23铺位,自贡,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
950,内江万晟天街店,(No.A1451),汉安大道东二段401号万晟天街云府19-1-23商铺,自贡,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
951,泸县创业街店,(No.A1881),泸县玉蟾街道创业街177号,自贡,09:30-22:30,08/01/21 07:10,代运营,luckin coffee,
952,泸州金融中心店,(No.A1028),江阳区酒城大道三段爱印象主题宴会酒店一层大厅,自贡,08:30-19:00,08/01/21 07:10,代运营,luckin coffee,
953,泸州华润万象汇店,(No.A1248),江阳区康城路一段1号1栋附311号附2号,自贡,09:00-20:30,08/01/21 07:10,代运营,luckin coffee,
954,泸州万达广场店,(No.A1426),龙马潭区红星街道万达广场4F层4057B号商铺,自贡,10:00-21:30,08/01/21 07:10,代运营,luckin coffee,
955,泸州重百商场店,(No.A1233),江阳区重百商场一层大厅,自贡,09:30-20:30,08/01/21 07:10,代运营,luckin coffee,
956,犍为龙池广场店,(No.A1432),犍为县玉津镇龙池街112号,自贡,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
957,兰花城购物中心店,(No.A1241),西街街道新市西街1336号兰花城购物中心一层,晋城,10:00-22:00,08/01/21 07:10,代运营,luckin coffee,
958,茂业中心店,(No.A0910),东风路茂业中心一楼大堂,保定,09:00-20:00,08/01/21 07:10,代运营,luckin coffee,
959,保定万博广场店,(No.A0236),竞秀区朝阳大街99号万博广场南下沉广场底商,保定,09:00-22:00,08/01/21 07:10,代运营,luckin coffee,
960,保定北国先天下店,(No.C0176),竞秀区保定国家高新区朝阳北大街799号保定北国先天下店6层,保定,10:30-20:30,08/01/21 07:10,代运营,小鹿茶,
961,华北电力大学二校区店,(No.C0627),莲池区华电路华北电力大学二校区医务室旁,保定,今日休息中,08/01/21 07:10,代运营,小鹿茶,
962,保定长城汽车技术中心店,(No.A0189),莲池区朝阳大街2076号哈佛技术中心一层大堂,保定,10:00-17:00,08/01/21 07:10,代运营,luckin coffee,
963,汇博上谷大观店,(No.A0006),莲池区朝阳北大街2238号汇博上谷天街一层T01号,保定,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
964,未来石万达广场店,(No.A0087),莲池区七一路1999号B1060,保定,10:00-21:00,08/01/21 07:10,代运营,luckin coffee,
965,河北农业大学西校区店,(No.A1986),敬请期待!,保定,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
966,定州万达金街店,(No.A1819),北城区街道定州万达广场金街B座一层123号商铺,保定,09:00-22:00,08/01/21 07:10,代运营,luckin coffee,
967,任丘蕾莎购物广场店,(No.A1140),会战北道与裕华中路交叉口东南角蕾莎购物广场一层F1-19b,保定,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
968,沧州万达广场店,(No.A1831),敬请期待!,保定,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
969,河北农大西校区店,(No.A2112),敬请期待!,保定,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
970,河北美术学院店,(No.A0323),长寿街道长杨路河北美术学院北区,保定,今日休息中,08/01/21 07:10,代运营,luckin coffee,
971,天宫院凯德MALL店,(No.1731),大兴区新源大街凯德MALL商场一层18C-19号,保定,09:30-21:00,08/01/21 07:10,自运营,luckin coffee,
972,北京龙湖时代天街店,(No.6710),大兴区永兴路7号院1号楼一层,保定,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
973,大兴机场国内隔离区店-2F安检内,(No.2721),大兴新机场2层安检区内西南指廊B37登机口旁,保定,00:00-24:00,08/01/21 07:10,自运营,luckin coffee,
974,大兴机场国内抵港大厅店-2F,(No.2720),大兴新机场2层国内抵港大厅S-AL02-015,保定,00:00-24:00,08/01/21 07:10,自运营,luckin coffee,
975,大兴机场国内值机大厅店-3F,(No.2722),大兴新机场3层国内值机大厅10号门对面,保定,00:00-24:00,08/01/21 07:10,自运营,luckin coffee,
976,邵阳大汉悦中心店,(No.A1283),双清区大汉悦中心6栋1688号门面,邵阳,09:30-22:30,08/01/21 07:10,代运营,luckin coffee,
977,金鹰天地广场店,(No.A0027),宿城区金鹰国际购物中心1F北侧（电梯）,宿迁,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
978,宿迁宝龙广场店,(No.A1518),宿城区西湖路6号宝龙广场4层090号,宿迁,09:00-21:30,08/01/21 07:10,代运营,luckin coffee,
979,宿迁中央商场店,(No.A1593),宿城区幸福南路92号1F,宿迁,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
980,宿迁学院店,(No.C0236),宿城区宿迁学院北门学生生活服务用房1-122号,宿迁,10:00-20:00,08/01/21 07:10,代运营,小鹿茶,
981,宿迁万达广场店,(No.A1877),宿豫区项王东路8号万达广场4层,宿迁,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
982,京东信息科技园店,(No.A1282),宿豫区顺河镇京东餐饮中心北门（交通银行旁）,宿迁,08:30-20:30,08/01/21 07:10,代运营,luckin coffee,
983,兴美店,(No.A1057),徐州睢宁县兴美城市广场1-1006,宿迁,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
984,沭阳中央城市广场店,(No.A1579),沭阳县沭城街道人民中路33号中央城市广场1层,宿迁,09:30-21:30,08/01/21 07:10,代运营,luckin coffee,
985,泗阳中央商场店,(No.A0305),泗阳县人民北路70号中央商场南门门厅,宿迁,09:00-18:30,08/01/21 07:10,代运营,luckin coffee,
986,泗洪花园口店,(No.A0757),泗洪县花园口国际广场一层大堂,宿迁,09:30-22:00,08/01/21 07:10,代运营,luckin coffee,
987,泗阳振兴商贸城店,(No.A1043),泗阳县振兴路13号振兴商贸城南门东侧,宿迁,08:00-22:00,08/01/21 07:10,代运营,luckin coffee,
988,新沂段家巷宏基天城店,(No.A1945),敬请期待!,宿迁,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
989,泗县绿城深蓝中心店,(No.A2010),敬请期待!,宿迁,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
990,锦州盛文店,(No.A1196),凌河区中央大街三段3号茂业天地一层,锦州,09:30-20:30,08/01/21 07:10,代运营,luckin coffee,
991,锦州五中店,(No.A1371),凌河区南宁路4段9-3号,锦州,09:30-19:30,08/01/21 07:10,代运营,luckin coffee,
992,辽宁工业大学店,(No.A1492),古塔区敬业街道士英街169号辽宁工业大学院内5号教学楼,锦州,今日休息中,08/01/21 07:10,代运营,luckin coffee,
993,锦州万达广场店,(No.A0858),太和区科技路21-1号锦州万达广场室内步行街4F4035A号商铺,锦州,09:30-21:00,08/01/21 07:10,代运营,luckin coffee,
994,济南火车站店,(No.7050),天桥区站前路19号济南火车站二层B1口,济南,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
995,经四路万达店,(No.0354),市中区经四路5号万达写字楼C座一层大堂,济南,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
996,经四路万达家乐福店,(No.6745),市中区经四路95号万达家乐福南门入口西邻一层,济南,09:30-21:00,08/01/21 07:10,自运营,luckin coffee,
997,济南绿地中心店,(No.1018),市中区共青团路78号绿地中心一层大堂,济南,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
998,K88名泉广场店,(No.1488),天桥区堤口路南益名泉广场C区写字楼一层大堂,济南,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
999,银座晶都国际店,(No.1021),市中区顺河东街66号银座晶都国际1号楼一层大堂 ,济南,今日休息中,08/01/21 07:10,自运营,luckin coffee,
1000,猪八戒网大观园店,(No.A0843),市中区纬二路66号,济南,08:00-18:30,08/01/21 07:10,代运营,luckin coffee,
1001,银座购物广场店,(No.B0068),历下区泺源大街99号银座购物中心下沉广场负一层,济南,09:30-21:30,08/01/21 07:10,自运营,小鹿茶,
1002,山交第一食堂店,(No.3775),长清区海棠路5001号山东交通学院第一食堂三层,济南,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
1003,齐鲁工业大学店,(No.3369),长清区瓦特路齐鲁工业大学第二食堂三层,济南,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
1004,山东师范大学长清湖校区店,(No.3356),长清区大学科技园大学路1号山东师范大学长清校区第二食堂二层,济南,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
1005,山东工艺美术学院店,(No.6813),长清区大学科技园大学路1255号山东工艺美术学院食堂负一层地下超市,济南,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
1006,山东艺术学院长清校区店,(No.3562),长清区紫薇路6000号山东艺术学院长清校区山艺食堂一层,济南,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
1007,山东圣翰财贸职业学院店,(No.4989),长清区山东圣翰财贸职业学院院内原校史馆1号房间,济南,今日休息中,08/01/21 07:10,自运营,luckin coffee,
1008,济南大学西校区店,(No.6674),市中区南辛庄西路336号济南大学西校区第二食堂二层大堂,济南,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
1009,和谐银座店,(No.0549),槐荫区经十路22799号银座中心2号楼一层大堂,济南,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
1010,鑫盛大厦店,(No.0190),高新区新泺大街1299号鑫盛大厦2号楼一层大堂,济南,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
1011,银丰广场店,(No.0124),历下区龙奥西路1号银丰财富广场2号楼一层103室,济南,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
1012,银荷大厦店,(No.0212),高新区新泺大街2008号路银荷大厦C座一层大堂105号,济南,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
1013,中润世纪锋店,(No.0324),历下区经十路12111号中润世纪中心1号楼一层北厅,济南,07:30-18:30,08/01/21 07:10,自运营,luckin coffee,
1014,中润世纪广场店,(No.0330),历下区经十路13777号中润世纪广场5号楼一层,济南,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
1015,汉峪金谷店,(No.0353),高新区舜华南路汉峪金谷A3-2号楼一层大堂,济南,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
1016,报业大厦店,(No.0760),槐荫区腊山河西路口济南报业大厦一层大堂,济南,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
1017,山东司法行政学院店,(No.6358),济南市章丘区双山街道山东司法行政学院2食堂二层,济南,07:30-20:30,08/01/21 07:10,自运营,luckin coffee,
1018,山东城市建设职业学院店,(No.6173),历城区旅游路4657号山东城市建设职业学院第一学生餐厅三楼,济南,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
